scope_type,scope_id,sequence_count,camera_count,pass_count,review_count,fail_count,stage1_converged_count,stage2_converged_count,points_initial_total,points_final_total,observations_final_total,sequence_post_median_px_median,sequence_post_p90_px_median,sequence_post_p95_px_median,accepted_residual_pre_mean_px,accepted_residual_pre_median_px,accepted_residual_pre_p90_px,accepted_residual_pre_p95_px,accepted_residual_post_mean_px,accepted_residual_post_median_px,accepted_residual_post_p90_px,accepted_residual_post_p95_px,camera_rotation_change_deg_median,camera_rotation_change_deg_p95,camera_center_change_scene_fraction_median,camera_center_change_scene_fraction_p95,scale_provenance,gauge_provenance
DATASET,ALL,26,78,11,14,1,26,25,1674,1100,11046,2.664455294104392,7.410538226569895,9.158613225538321,4.11336234457052,3.630290965102013,8.205471986956494,9.849760459005614,3.361351823126693,2.581599035888173,7.4246993082702275,9.95349674018658,0.16553240049781903,2.50846797352568,0.00029106438282625925,0.003691875203883874,sequence-local arbitrary; initial cam1-cam2 baseline preserved,robust cam1 physical pose fixed to identity
EXERCISE,barbellrow,4,12,3,1,0,4,4,294,174,1806,2.856066895792458,7.69175242838927,9.480142314745319,4.63977166729683,4.431895667118477,8.340051424269944,9.436371924735958,3.5366101883747882,2.8778097019388094,7.856390171074022,9.843827593318224,0.23266650346846748,0.6626864643288553,0.0007236018387046029,0.001527259788484763,sequence-local arbitrary; initial cam1-cam2 baseline preserved,robust cam1 physical pose fixed to identity
EXERCISE,benchpress,5,15,5,0,0,5,5,539,384,3959,2.195409148967536,7.821644629557262,9.775165053870708,3.5769975281475466,2.509079100070933,7.924532960068226,9.946377802381878,3.2883776521364867,2.23234256131477,7.56985099491218,10.28276331238034,0.0007196273663443431,0.32355975240548096,1.0910684161691972e-06,0.0011421136028909045,sequence-local arbitrary; initial cam1-cam2 baseline preserved,robust cam1 physical pose fixed to identity
EXERCISE,deadlift,4,12,0,4,0,4,4,177,120,1188,2.9029402128442197,7.96840249811434,9.091843730330279,5.2525970242294235,4.347580548568696,10.72153928131636,12.593244487360014,3.759056719553487,2.8883293051440013,7.365961017577174,10.031525407699565,0.1192814883934008,2.554631074138893,0.00022326345919316206,0.01117418549569844,sequence-local arbitrary; initial cam1-cam2 baseline preserved,robust cam1 physical pose fixed to identity
EXERCISE,latpulldown,4,12,3,1,0,4,4,258,178,1828,2.4582705278270063,7.132693984718453,9.676262814286403,3.589255795990962,2.9578718611584796,7.906921157238015,9.048930896353939,3.2180925866417085,2.3578461342752295,7.55904391011864,10.244155149010469,0.05791360201612579,0.3489671201959431,0.00012151943695697389,0.001612584159229471,sequence-local arbitrary; initial cam1-cam2 baseline preserved,robust cam1 physical pose fixed to identity
EXERCISE,pushup,5,15,0,4,1,5,4,196,107,1007,2.2207917756254343,5.237687231562367,7.082472397771182,4.553713284542822,4.321210967154986,7.901381951888829,8.95785087137368,2.8736721630242776,2.352778326477185,5.397637645117826,7.472295602778778,0.5290351744527496,2.7473869509754687,0.0011046004696239665,0.0034547157631924855,sequence-local arbitrary; initial cam1-cam2 baseline preserved,robust cam1 physical pose fixed to identity
EXERCISE,squat,4,12,0,4,0,4,4,210,137,1258,3.1105922724746895,7.164684841178495,8.914038378536913,4.378859678585921,4.533078650995522,7.59532422895145,8.462525773521957,3.562374096874562,3.056234104814199,7.057140673741168,9.29002451402542,0.4240800685490119,2.2744501117755003,0.0010647355727257915,0.005206907743725679,sequence-local arbitrary; initial cam1-cam2 baseline preserved,robust cam1 physical pose fixed to identity
